"""FSLR""","""First Solar"," Inc.""",49.58,"""11/12/2014""","""3:58pm""","""-1.41 - -2.77%""","3693334
"
"""FTI""","""FMC Technologies","""",55.765,"""11/12/2014""","""3:58pm""","""-0.215 - -0.38%""","1642143
"
"""FTR""","""Frontier Communic""",6.775,"""11/12/2014""","""3:58pm""","""+0.275 - +4.23%""","8980006
"
"""GAS""","""AGL Resources"," In""",52.135,"""11/12/2014""","""3:58pm""","""-0.645 - -1.22%""","1251601
"
"""GCI""","""Gannett Co."," Inc.""",30.87,"""11/12/2014""","""3:58pm""","""+0.04 - +0.13%""","868990
"
"""GD""","""General Dynamics """,141.31,"""11/12/2014""","""3:58pm""","""+0.01 - +0.01%""","1129580
"
"""GE""","""General Electric """,26.51,"""11/12/2014""","""3:58pm""","""+0.13 - +0.49%""","23243276
"
"""GGP""","""General Growth Pr""",25.41,"""11/12/2014""","""3:58pm""","""-0.23 - -0.90%""","2107579
"
"""GILD""","""Gilead Sciences"," """,106.94,"""11/12/2014""","""3:58pm""","""-1.07 - -0.99%""","11366145
"
"""GIS""","""General Mills"," In""",50.96,"""11/12/2014""","""3:58pm""","""-0.01 - -0.02%""","2284942
"
"""GLW""","""Corning Incorpora""",20.715,"""11/12/2014""","""3:58pm""","""+0.005 - +0.02%""","3711168
"
"""GM""","""General Motors Co""",31.43,"""11/12/2014""","""3:58pm""","""+0.08 - +0.26%""","6809996
"
"""GMCR""","""Keurig Green Moun""",152.72,"""11/12/2014""","""3:58pm""","""-1.97 - -1.27%""","1224822
"
"""GME""","""Gamestop Corporat""",43.41,"""11/12/2014""","""3:58pm""","""+0.91 - +2.14%""","2093926
"
"""GNW""","""Genworth Financia""",8.805,"""11/12/2014""","""3:58pm""","""+0.405 - +4.82%""","27145664
"
"""GOOG""","""Google Inc.""",547.47,"""11/12/2014""","""3:58pm""","""-2.82 - -0.51%""","957437
"
"""GOOGL""","""Google Inc.""",558.62,"""11/12/2014""","""3:58pm""","""-2.67 - -0.48%""","932674
"
"""GPC""","""Genuine Parts Com""",100.59,"""11/12/2014""","""3:58pm""","""+0.93 - +0.93%""","437135
"
"""GPS""","""Gap"," Inc. (The) C""",39.19,"""11/12/2014""","""3:58pm""","""+0.37 - +0.95%""","2954185
"
"""GRMN""","""Garmin Ltd.""",56.07,"""11/12/2014""","""3:58pm""","""+0.26 - +0.47%""","1050360
"
"""GS""","""Goldman Sachs Gro""",190.14,"""11/12/2014""","""3:58pm""","""-1.74 - -0.91%""","2067892
"
"""GT""","""The Goodyear Tire""",25.12,"""11/12/2014""","""3:58pm""","""-0.15 - -0.59%""","2813645
"
"""GWW""","""W.W. Grainger"," In""",246.60,"""11/12/2014""","""3:58pm""","""+0.29 - +0.12%""","757954
"
"""HAL""","""Halliburton Compa""",53.22,"""11/12/2014""","""3:58pm""","""-0.50 - -0.93%""","8636152
"
"""HAR""","""Harman Internatio""",107.88,"""11/12/2014""","""3:58pm""","""+0.55 - +0.51%""","646482
"
